"geneNames","geneIDs","feature","id","pval","qval"
"FBtr0334699","MSTRG.9998","transcript","33453",0.00079368011351455,0.163270622725913
"FBtr0084435","MSTRG.10777","transcript","36208",0.000815647803320663,0.163270622725913
"MSTRG.2668.9","MSTRG.2668","transcript","8966",0.000828405307568669,0.163270622725913
"FBtr0081306","MSTRG.2351","transcript","7851",0.000837095814810063,0.163270622725913
"FBtr0079636","MSTRG.1086","transcript","3620",0.000839133238663581,0.163270622725913
"FBtr0087560","MSTRG.4064","transcript","13692",0.000863844524667035,0.163270622725913
"FBtr0075017","MSTRG.7841","transcript","26416",0.00086659618924867,0.163270622725913
"FBtr0074060","MSTRG.13478","transcript","46294",0.000875209004649546,0.163270622725913
"FBtr0080225","MSTRG.1532","transcript","5021",0.000899854621525753,0.163270622725913
"FBtr0085463","MSTRG.11501","transcript","38575",0.000905445160622076,0.163270622725913
"FBtr0072320","MSTRG.5531","transcript","18711",0.000908904680504863,0.163270622725913
"MSTRG.8368.5","MSTRG.8368","transcript","28053",0.000911439663700442,0.163270622725913
"FBtr0075558","MSTRG.7407","transcript","25018",0.000958238240904574,0.163270622725913
"FBtr0077932","MSTRG.278","transcript","725",0.000958967217083662,0.163270622725913
"FBtr0080994","MSTRG.2111","transcript","7042",0.000975439150054269,0.163270622725913
"FBtr0306649","MSTRG.4253","transcript","14355",0.000977113780252781,0.163270622725913
"FBtr0084739","MSTRG.10964","transcript","36833",0.000981388030620645,0.163270622725913
"FBtr0100446","MSTRG.11335","transcript","38008",0.000984706422026305,0.163270622725913
"FBtr0075410","MSTRG.7542","transcript","25510",0.00100929779771119,0.163270622725913
"FBtr0080222","MSTRG.1529","transcript","5031",0.00101116816306468,0.163270622725913
"FBtr0305282","MSTRG.12358","transcript","42182",0.00102947530643227,0.163270622725913
"FBtr0076572","MSTRG.6677","transcript","22579",0.00103061163911977,0.163270622725913
"FBtr0300844","MSTRG.4664","transcript","15725",0.00103833375708473,0.163270622725913
"FBtr0307099","MSTRG.4760","transcript","16045",0.00103865724962171,0.163270622725913
"MSTRG.8472.1","MSTRG.8472","transcript","28278",0.00104357862873994,0.163270622725913
"FBtr0346863","MSTRG.7205","transcript","24432",0.00107782019426683,0.166834100814986
"FBtr0077546","MSTRG.535","transcript","1637",0.00109198038466052,0.166834100814986
"FBtr0340288","MSTRG.4634","transcript","15633",0.00110551544347126,0.166834100814986
"MSTRG.4444.2","MSTRG.4444","transcript","14988",0.00111125452335892,0.166834100814986
"FBtr0071286","MSTRG.12842","transcript","43870",0.00115210120799403,0.171236802544152
"FBtr0301626","MSTRG.5983","transcript","20336",0.00118857110788984,0.174908241352145
"FBtr0082144","MSTRG.9229","transcript","30894",0.0012111497943128,0.176483523459522
"FBtr0339720","MSTRG.8956","transcript","30036",0.00130833019960086,0.188159322337962
"FBtr0081737","MSTRG.8767","transcript","29370",0.0013525954179765,0.188159322337962
"FBtr0072234","MSTRG.5374","transcript","18251",0.00135437170583175,0.188159322337962
"FBtr0084580","MSTRG.10868","transcript","36477",0.00135467116845511,0.188159322337962
"FBtr0087232","MSTRG.4285","transcript","14492",0.00136212297899263,0.188159322337962
"FBtr0088690","MSTRG.3227","transcript","10748",0.00138908684597516,0.188159322337962
"FBtr0074053","MSTRG.13477","transcript","46291",0.00139098048124608,0.188159322337962
"FBtr0088957","MSTRG.3078","transcript","10212",0.00139255368749081,0.188159322337962
"FBtr0339953","MSTRG.4026","transcript","13346",0.00141014219737956,0.188819310627499
"FBtr0088493","MSTRG.3411","transcript","11345",0.001441597457433,0.189679572084001
"FBtr0085511","MSTRG.11548","transcript","38706",0.00144426036557777,0.189679572084001
"FBtr0339113","MSTRG.10993","transcript","36906",0.00147469828058577,0.189679572084001
"FBtr0076389","MSTRG.6812","transcript","23041",0.00147821252832991,0.189679572084001
"FBtr0080139","MSTRG.1477","transcript","4869",0.00148719744745418,0.189679572084001
"FBtr0086677","MSTRG.4679","transcript","15752",0.00151954154200218,0.189679572084001
"MSTRG.2753.1","MSTRG.2753","transcript","9179",0.00152758866141633,0.189679572084001
"FBtr0334817","MSTRG.275","transcript","720",0.00154363246837275,0.189679572084001
"MSTRG.8226.1","MSTRG.8226","transcript","27611",0.00154410429052387,0.189679572084001
"FBtr0334660","MSTRG.9065","transcript","30330",0.00154838616430841,0.189679572084001
"FBtr0079272","MSTRG.854","transcript","2773",0.00157961729675749,0.189679572084001
"MSTRG.2668.13","MSTRG.2668","transcript","8969",0.00158807782340986,0.189679572084001
"FBtr0073422","MSTRG.12999","transcript","44488",0.00159469505277121,0.189679572084001
"FBtr0085094","MSTRG.11231","transcript","37658",0.0015952328944695,0.189679572084001
"FBtr0321267","MSTRG.1594","transcript","5342",0.00162156512544365,0.191280336979912
"FBtr0306293","MSTRG.11660","transcript","39092",0.00166070520064676,0.193168733629842
"FBtr0071865","MSTRG.5211","transcript","17748",0.00168897775404897,0.193168733629842
"FBtr0304945","MSTRG.3626","transcript","12199",0.00169138925848733,0.193168733629842
"FBtr0086665","MSTRG.4666","transcript","15728",0.00170203054673135,0.193168733629842
"FBtr0070922","MSTRG.12569","transcript","42854",0.0017025569606075,0.193168733629842
"FBtr0305600","MSTRG.13239","transcript","45341",0.00176089895308584,0.198274554088749
"FBtr0305585","MSTRG.2438","transcript","8087",0.00179567831911775,0.199553359065004
"FBtr0074036","MSTRG.13453","transcript","46220",0.00180195672212169,0.199553359065004
"FBtr0333328","MSTRG.11737","transcript","39326",0.00182325067938982,0.199553359065004
"FBtr0077178","MSTRG.6280","transcript","21260",0.00182596089839471,0.199553359065004
"FBtr0080520","MSTRG.1753","transcript","5846",0.00187566173716713,0.203488762040256
"FBtr0080891","MSTRG.2042","transcript","6742",0.00189278585142694,0.203858522534482
"FBtr0084496","MSTRG.10836","transcript","36341",0.00191387760949913,0.204647215179752
"FBtr0078215","MSTRG.8037","transcript","27030",0.00194113150210051,0.205069007184972
"FBtr0076024","MSTRG.7075","transcript","24026",0.00194541680771587,0.205069007184972
"FBtr0086904","MSTRG.4529","transcript","15291",0.00198163473135371,0.205101332836537
"FBtr0305283","MSTRG.12359","transcript","42183",0.00198689546190556,0.205101332836537
"FBtr0085567","MSTRG.11589","transcript","38811",0.00199318765222289,0.205101332836537
"FBtr0082615","MSTRG.9520","transcript","31802",0.00200615075791932,0.205101332836537
"FBtr0332636","MSTRG.7127","transcript","24181",0.00204052092280005,0.205101332836537
"FBtr0344784","MSTRG.1182","transcript","3921",0.00204146026936269,0.205101332836537
"FBtr0332642","MSTRG.7127","transcript","24186",0.00204231967030932,0.205101332836537
"FBtr0332641","MSTRG.7127","transcript","24185",0.00207555048164765,0.207039643011604
"FBtr0344072","MSTRG.13934","transcript","48062",0.00209709618475817,0.207794270627072
"MSTRG.4529.1","MSTRG.4529","transcript","15293",0.00212532818046252,0.208169819512974
"FBtr0079869","MSTRG.1277","transcript","4270",0.00213315512989265,0.208169819512974
"FBtr0072537","MSTRG.5631","transcript","19071",0.00216439787720868,0.208169819512974
"MSTRG.13520.1","MSTRG.13520","transcript","46477",0.00216995548166066,0.208169819512974
"FBtr0072747","MSTRG.5829","transcript","19750",0.00217091583290796,0.208169819512974
"FBtr0086664","MSTRG.4665","transcript","15726",0.00220931603325858,0.209669397824923
"FBtr0070989","MSTRG.12602","transcript","42991",0.00222546714978966,0.209669397824923
"FBtr0332639","MSTRG.7127","transcript","24183",0.00222887471279942,0.209669397824923
"FBtr0332640","MSTRG.7127","transcript","24184",0.00224553235147273,0.209907844905278
"FBtr0078289","MSTRG.8090","transcript","27205",0.00226592954636795,0.210490692797918
"FBtr0332638","MSTRG.7127","transcript","24182",0.00233917976361186,0.211785421955216
"MSTRG.14167.1","MSTRG.14167","transcript","48820",0.00234579135311241,0.211785421955216
"FBtr0082406","MSTRG.9408","transcript","31403",0.00235232924290552,0.211785421955216
"FBtr0081834","MSTRG.8990","transcript","30125",0.00235936252213054,0.211785421955216
"FBtr0070179","MSTRG.12053","transcript","41004",0.00236658136471124,0.211785421955216
"FBtr0082030","MSTRG.9135","transcript","30573",0.00237319987600548,0.211785421955216
"MSTRG.2698.8","MSTRG.2698","transcript","9026",0.00237961148264287,0.211785421955216
"FBtr0074031","MSTRG.13447","transcript","46207",0.00239791137112011,0.211907455827393
"MSTRG.2770.5","MSTRG.2770","transcript","9245",0.00241613868740131,0.211907455827393
"FBtr0086305","MSTRG.4870","transcript","16711",0.0024237547931546,0.211907455827393
"FBtr0339712","MSTRG.8928","transcript","29935",0.00246683586410801,0.213687678468627
"FBtr0081824","MSTRG.8935","transcript","29951",0.00247287093430693,0.213687678468627
"FBtr0070663","MSTRG.12355","transcript","42178",0.00250305820201557,0.214236521451315
"FBtr0088863","MSTRG.3160","transcript","10502",0.00251164528206849,0.214236521451315
"FBtr0085558","MSTRG.11573","transcript","38774",0.00252815893675129,0.214236521451315
"FBtr0074209","MSTRG.13556","transcript","46691",0.00253687867694485,0.214236521451315
"MSTRG.45.1","MSTRG.45","transcript","56",0.00257400378892891,0.21614360629859
"MSTRG.5951.6","MSTRG.5951","transcript","20201",0.00260888908469092,0.217156275313098
"FBtr0071313","MSTRG.12880","transcript","43978",0.00261528448368731,0.217156275313098
"FBtr0308745","MSTRG.269","transcript","718",0.0026533968490714,0.218793715653302
"FBtr0070447","MSTRG.12224","transcript","41725",0.00266444611002137,0.218793715653302
"FBtr0088007","MSTRG.3761","transcript","12534",0.00276519920110285,0.225819536955998
"FBtr0071039","MSTRG.12639","transcript","43108",0.00279653042451278,0.225921139574161
"FBtr0074237","MSTRG.13570","transcript","46749",0.00279684381898981,0.225921139574161
"FBtr0332766","MSTRG.7010","transcript","23759",0.00281751606142366,0.226139956876539
"FBtr0089478","MSTRG.7553","transcript","25549",0.00282998264004819,0.226139956876539
"FBtr0082344","MSTRG.9373","transcript","31338",0.00289131540907828,0.229805459492676
"FBtr0070699","MSTRG.12382","transcript","42263",0.00291935275721378,0.23079968101313
"FBtr0070627","MSTRG.12332","transcript","42081",0.00294254739664646,0.23139960972354
"FBtr0080864","MSTRG.2009","transcript","6644",0.00297328863840252,0.23139960972354
"FBtr0075231","MSTRG.7640","transcript","25889",0.00297364767928388,0.23139960972354
"FBtr0074784","MSTRG.13909","transcript","47925",0.00301331530116045,0.233159175172046
"FBtr0088685","MSTRG.3269","transcript","10878",0.00302763377569837,0.233159175172046
"FBtr0083712","MSTRG.10293","transcript","34423",0.00307957663169001,0.235936842663962
"FBtr0305147","MSTRG.14145","transcript","48785",0.00311873925505779,0.236852857538691
"FBtr0085410","MSTRG.11451","transcript","38413",0.00313066716507748,0.236852857538691
"FBtr0082584","MSTRG.9546","transcript","31863",0.00313934016922035,0.236852857538691
"FBtr0076413","MSTRG.6804","transcript","23068",0.00318062702023325,0.238029770418261
"FBtr0078186","MSTRG.8005","transcript","26921",0.00318696927358098,0.238029770418261
"MSTRG.2904.1","MSTRG.2904","transcript","9627",0.00326720843830697,0.242802595092782
"FBtr0078643","MSTRG.8730","transcript","29248",0.00329372820789153,0.243555633601452
"FBtr0072605","MSTRG.5712","transcript","19382",0.00336329229907417,0.247468383371977
"FBtr0076265","MSTRG.6894","transcript","23398",0.00338771414372097,0.24803741536022
"FBtr0085355","MSTRG.11402","transcript","38229",0.00340810513477463,0.248307189304683
"FBtr0080590","MSTRG.1839","transcript","6040",0.00343516400423594,0.249057768755896
"FBtr0299816","MSTRG.4569","transcript","15374",0.00346790678218012,0.25021115778419
"MSTRG.9945.2","MSTRG.9945","transcript","33165",0.00350957764610227,0.251960697416692
"FBtr0087376","MSTRG.4188","transcript","14073",0.00352605968261266,0.251960697416692
"FBtr0073286","MSTRG.6188","transcript","21023",0.00355499484548383,0.252812863102517
"FBtr0078477","MSTRG.8229","transcript","27621",0.00358070171927949,0.253428426922148
"FBtr0334794","MSTRG.216","transcript","547",0.00360309957459093,0.253805066242393
"FBtr0334079","MSTRG.5859","transcript","19869",0.00363640470463311,0.254703268967469
"FBtr0071782","MSTRG.5139","transcript","17539",0.00365012422055244,0.254703268967469
"FBtr0085215","MSTRG.11324","transcript","37986",0.00368071622774413,0.255574683982923
"FBtr0345218","MSTRG.10943","transcript","36730",0.00371948902374175,0.255574683982923
"FBtr0072844","MSTRG.5907","transcript","20013",0.00372521194546371,0.255574683982923
"FBtr0302360","MSTRG.2269","transcript","7598",0.0037382337081413,0.255574683982923
"FBtr0334659","MSTRG.9065","transcript","30326",0.00374858918847321,0.255574683982923
"MSTRG.9065.7","MSTRG.9065","transcript","30327",0.00384061458046725,0.258637132608422
"FBtr0087520","MSTRG.4030","transcript","13520",0.00384488702014241,0.258637132608422
"FBtr0074632","MSTRG.13844","transcript","47740",0.00384571124984601,0.258637132608422
"FBtr0089585","MSTRG.7620","transcript","25807",0.00386365855791304,0.258673680839016
"MSTRG.5283.2","MSTRG.5283","transcript","17971",0.00391524918857544,0.259858584093434
"FBtr0083283","MSTRG.10009","transcript","33476",0.0039435940390683,0.259858584093434
"FBtr0077931","MSTRG.277","transcript","724",0.00394908008169836,0.259858584093434
"FBtr0087342","MSTRG.4219","transcript","14245",0.00395129112595816,0.259858584093434
"FBtr0084528","MSTRG.10821","transcript","36297",0.00397795579805371,0.260459722583578
"FBtr0089747","MSTRG.11594","transcript","38818",0.00403303829029589,0.262908105739771
"FBtr0084835","MSTRG.11095","transcript","37137",0.00408377913698321,0.262959067451585
"FBtr0076574","MSTRG.6683","transcript","22581",0.0040873479793393,0.262959067451585
"FBtr0340314","MSTRG.13579","transcript","46822",0.0040894427289031,0.262959067451585
"FBtr0299515","MSTRG.10643","transcript","35738",0.00410468344885806,0.262959067451585
"FBtr0100321","MSTRG.9424","transcript","31471",0.00412228101434564,0.262959067451585
"FBtr0299582","MSTRG.12313","transcript","42020",0.00415780888475226,0.263046033173159
"FBtr0084327","MSTRG.10693","transcript","35903",0.00415904042223592,0.263046033173159
"FBtr0080496","MSTRG.1693","transcript","5674",0.00421187203423012,0.264341223350109
"FBtr0086515","MSTRG.4778","transcript","16214",0.00421508914310542,0.264341223350109
"FBtr0071767","MSTRG.5130","transcript","17521",0.00424593081976132,0.265156595689549
"FBtr0072520","MSTRG.5652","transcript","19191",0.00429071600560282,0.266807359847082
"FBtr0333839","MSTRG.7106","transcript","24120",0.00431189915018482,0.266807359847082
"FBtr0081568","MSTRG.8855","transcript","29686",0.0043330611178185,0.266807359847082
"FBtr0084591","MSTRG.10850","transcript","36418",0.00434416881403443,0.266807359847082
"FBtr0081163","MSTRG.2249","transcript","7507",0.00436780016188432,0.267154789325459
"FBtr0084488","MSTRG.10820","transcript","36296",0.00442924313801951,0.269570711728059
"FBtr0077953","MSTRG.235","transcript","594",0.00445438159321876,0.269570711728059
"FBtr0085088","MSTRG.11222","transcript","37676",0.00446170995661055,0.269570711728059
"FBtr0332328","MSTRG.923","transcript","3012",0.00452159625111781,0.271289149924371
"FBtr0078892","MSTRG.8565","transcript","28647",0.00455746904046961,0.271289149924371
"FBtr0080197","MSTRG.1522","transcript","5009",0.00457118602540296,0.271289149924371
"FBtr0070690","MSTRG.12392","transcript","42287",0.00457348874237629,0.271289149924371
"FBtr0070216","MSTRG.12073","transcript","41086",0.00459558591196896,0.271289149924371
"FBtr0083679","MSTRG.10272","transcript","34355",0.00459966801997858,0.271289149924371
"FBtr0100531","MSTRG.6737","transcript","22766",0.00467780463521761,0.273887236410941
"FBtr0070235","MSTRG.12069","transcript","41073",0.00468454744369518,0.273887236410941
"FBtr0073820","MSTRG.13313","transcript","45699",0.00469900055741035,0.273887236410941
"FBtr0078745","MSTRG.8667","transcript","29043",0.00483740648938036,0.276968420211118
"FBtr0077337","MSTRG.14010","transcript","48346",0.00484330257880872,0.276968420211118
"FBtr0077456","MSTRG.613","transcript","1891",0.00487538582807234,0.276968420211118
"FBtr0077629","MSTRG.437","transcript","1272",0.00487890090015375,0.276968420211118
"FBtr0301230","MSTRG.3156","transcript","10479",0.00488959658497357,0.276968420211118
"MSTRG.3497.20","MSTRG.3497","transcript","11707",0.00490317426215936,0.276968420211118
"FBtr0074697","MSTRG.13877","transcript","47832",0.00490527906632954,0.276968420211118
"FBtr0074259","MSTRG.13547","transcript","46647",0.00491033024186027,0.276968420211118
"FBtr0075954","MSTRG.7102","transcript","24106",0.00492469069227008,0.276968420211118
"FBtr0079223","MSTRG.801","transcript","2624",0.0049382110849725,0.276968420211118
"FBtr0087745","MSTRG.3907","transcript","13081",0.00498419077946144,0.277398393731711
"MSTRG.6770.10","MSTRG.6770","transcript","22917",0.0050024197514813,0.277398393731711
"MSTRG.1245.8","MSTRG.1245","transcript","4172",0.00502602746400183,0.277398393731711
"FBtr0075337","MSTRG.7596","transcript","25703",0.005031777353252,0.277398393731711
"FBtr0083831","MSTRG.10394","transcript","34758",0.00504876220910799,0.277398393731711
"FBtr0087670","MSTRG.3964","transcript","13226",0.00505785942954273,0.277398393731711
"FBtr0077831","MSTRG.343","transcript","944",0.00507659517530001,0.277402331215015
"MSTRG.11136.12","MSTRG.11136","transcript","37260",0.00523838535461785,0.284579387372812
"FBtr0329993","MSTRG.4492","transcript","15126",0.00525316160362443,0.284579387372812
"FBtr0089593","MSTRG.4284","transcript","14480",0.00528091242271878,0.284579387372812
"FBtr0079934","MSTRG.1323","transcript","4425",0.00528452606572671,0.284579387372812
"FBtr0342743","MSTRG.13152","transcript","45026",0.00537336883854089,0.288319065152467
"FBtr0085733","MSTRG.11685","transcript","39160",0.00541053103396583,0.288629303569366
"FBtr0088653","MSTRG.3280","transcript","10899",0.00541922324519883,0.288629303569366
"MSTRG.11800.10","MSTRG.11800","transcript","39621",0.00543740866577558,0.288629303569366
"FBtr0071963","MSTRG.5283","transcript","17972",0.00546650044153052,0.289140911254335
"FBtr0083945","MSTRG.10434","transcript","34927",0.00550418857196422,0.29010196718122
"FBtr0300681","MSTRG.10810","transcript","36270",0.00553388310862424,0.290255732175825
"FBtr0089330","MSTRG.6979","transcript","23676",0.00558058951126017,0.290255732175825
"FBtr0100432","MSTRG.665","transcript","2084",0.00560883572240189,0.290255732175825
"FBtr0080839","MSTRG.2001","transcript","6630",0.0056230661446306,0.290255732175825
"FBtr0080861","MSTRG.2008","transcript","6640",0.00562773155602647,0.290255732175825
"MSTRG.10159.1","MSTRG.10159","transcript","33947",0.00563451083093269,0.290255732175825
"FBtr0300383","MSTRG.12785","transcript","43603",0.00564380721246138,0.290255732175825
"FBtr0081973","MSTRG.9106","transcript","30497",0.00573088794054333,0.292446854457481
"FBtr0086987","MSTRG.4461","transcript","15038",0.00574240133916804,0.292446854457481
"FBtr0310386","MSTRG.9864","transcript","32910",0.00577397559967574,0.292446854457481
"FBtr0334531","MSTRG.9694","transcript","32367",0.00578680504242668,0.292446854457481
"FBtr0081792","MSTRG.8961","transcript","30039",0.00579946006800092,0.292446854457481
"MSTRG.10422.8","MSTRG.10422","transcript","34882",0.00580895478527066,0.292446854457481
"FBtr0306086","MSTRG.6290","transcript","21317",0.00584269153966244,0.292446854457481
"FBtr0075389","MSTRG.7540","transcript","25503",0.00586511389001587,0.292446854457481
"FBtr0070188","MSTRG.12039","transcript","40968",0.00588475419501122,0.292446854457481
"FBtr0333820","MSTRG.11508","transcript","38599",0.00589557008924713,0.292446854457481
"FBtr0089694","MSTRG.12102","transcript","41217",0.00590284978384203,0.292446854457481
"FBtr0083259","MSTRG.9996","transcript","33382",0.00592664119309727,0.29265005997676
"FBtr0087399","MSTRG.4175","transcript","14019",0.00606498668122857,0.298411226343191
"FBtr0084109","MSTRG.10549","transcript","35404",0.00609312806063511,0.298411226343191
"FBtr0074097","MSTRG.13506","transcript","46398",0.00611482937711383,0.298411226343191
"FBtr0081837","MSTRG.8995","transcript","30133",0.00614892309852733,0.298411226343191
"FBtr0072191","MSTRG.5434","transcript","18426",0.00615734291476755,0.298411226343191
"FBtr0084758","MSTRG.11009","transcript","36946",0.00617649732934678,0.298411226343191
"FBtr0073558","MSTRG.13132","transcript","44948",0.00619244958733911,0.298411226343191
"FBtr0300611","MSTRG.11364","transcript","38068",0.00622004400702136,0.298411226343191
"MSTRG.13221.4","MSTRG.13221","transcript","45282",0.00623670509294683,0.298411226343191
"FBtr0083000","MSTRG.9827","transcript","32752",0.00625159180120649,0.298411226343191
"FBtr0084272","MSTRG.10679","transcript","35853",0.00626453027611795,0.298411226343191
"FBtr0340116","MSTRG.13514","transcript","46453",0.0062842436819901,0.298411226343191
"MSTRG.4044.40","MSTRG.4044","transcript","13580",0.0064044482998824,0.30147898129594
"FBtr0080829","MSTRG.1988","transcript","6596",0.00640689584509713,0.30147898129594
"FBtr0332587","MSTRG.12136","transcript","41342",0.00640969912463951,0.30147898129594
"MSTRG.12833.14","MSTRG.12833","transcript","43830",0.00645295677289548,0.30150699573168
"FBtr0087268","MSTRG.4260","transcript","14390",0.00645347333102508,0.30150699573168
"FBtr0307075","MSTRG.2942","transcript","9703",0.00648558575423031,0.30150699573168
"FBtr0087493","MSTRG.4075","transcript","13730",0.00650454495329589,0.30150699573168
"FBtr0329998","MSTRG.4627","transcript","15622",0.00651172344949669,0.30150699573168
"FBtr0088038","MSTRG.3709","transcript","12403",0.00654130572374889,0.301512532436347
"FBtr0310344","MSTRG.5283","transcript","17970",0.00655542425505462,0.301512532436347
"FBtr0086076","MSTRG.2818","transcript","9361",0.00657270137316668,0.301512532436347
"FBtr0114586","MSTRG.5357","transcript","18211",0.00661876661141225,0.302374012567478
"FBtr0089622","MSTRG.10778","transcript","36210",0.00663299262566142,0.302374012567478
"FBtr0077971","MSTRG.262","transcript","666",0.00665251309355885,0.302374012567478
"FBtr0078743","MSTRG.8677","transcript","29058",0.00670064015074867,0.303061831488946
"FBtr0086667","MSTRG.4668","transcript","15730",0.00671585124637653,0.303061831488946
