"geneNames","geneIDs","feature","id","pval","qval"
"FBtr0074361","MSTRG.13630","transcript","47045",0.000121259525502793,0.0296434293762722
"FBtr0086303","MSTRG.4873","transcript","16717",0.000129445979162313,0.0311793484220517
"FBtr0071690","MSTRG.5059","transcript","17294",0.000131904722698195,0.031311122508315
"FBtr0084710","MSTRG.10987","transcript","36890",0.000136504848656349,0.0315775873724631
"FBtr0112514","MSTRG.9860","transcript","32891",0.00013768994497787,0.0315775873724631
"MSTRG.4724.8","MSTRG.4724","transcript","15941",0.000138811056280441,0.0315775873724631
"MSTRG.3828.2","MSTRG.3828","transcript","12770",0.000144474971921715,0.0321392775532246
"MSTRG.2527.1","MSTRG.2527","transcript","8410",0.000145204624149131,0.0321392775532246
"FBtr0071532","MSTRG.4968","transcript","17007",0.000147986285564894,0.0323182316168986
"FBtr0070052","MSTRG.14130","transcript","48732",0.00015710156479698,0.0338574543396017
"FBtr0085987","MSTRG.2874","transcript","9577",0.000168021203150071,0.0350108027337685
"MSTRG.8607.4","MSTRG.8607","transcript","28814",0.000168675173506383,0.0350108027337685
"FBtr0086812","MSTRG.4610","transcript","15582",0.000168865829169529,0.0350108027337685
"MSTRG.3250.1","MSTRG.3250","transcript","10811",0.000178525221029568,0.0361608545667495
"FBtr0303076","MSTRG.7405","transcript","25012",0.00018283441341338,0.0361608545667495
"FBtr0085473","MSTRG.11507","transcript","38598",0.000185518667311535,0.0361608545667495
"MSTRG.2990.1","MSTRG.2990","transcript","9925",0.00018559350091818,0.0361608545667495
"FBtr0303218","MSTRG.8864","transcript","29736",0.000185809084886968,0.0361608545667495
"FBtr0088163","MSTRG.3630","transcript","12209",0.000188521278688958,0.0361608545667495
"FBtr0086477","MSTRG.4833","transcript","16496",0.000190714020971816,0.0361608545667495
"FBtr0081729","MSTRG.8784","transcript","29463",0.000192074873148984,0.0361608545667495
"FBtr0299969","MSTRG.848","transcript","2761",0.000201277869730454,0.0374628435035808
"FBtr0074559","MSTRG.13801","transcript","47630",0.000208870776037262,0.0383440330862614
"FBtr0075453","MSTRG.7483","transcript","25353",0.000212634379580079,0.0383440330862614
"FBtr0076003","MSTRG.7087","transcript","24056",0.000213035411859686,0.0383440330862614
"FBtr0112391","MSTRG.4829","transcript","16486",0.000216441020162383,0.0385335594482574
"MSTRG.4724.1","MSTRG.4724","transcript","15935",0.000222025697491413,0.039102783862493
"FBtr0075975","MSTRG.7120","transcript","24161",0.000226648306254296,0.0394922617887139
"FBtr0079744","MSTRG.1187","transcript","3942",0.000241272993077857,0.0415980037223391
"FBtr0346948","MSTRG.5215","transcript","17756",0.00025080147195955,0.0427903886377653
"FBtr0089024","MSTRG.2997","transcript","9942",0.000257444241065774,0.0434709198393434
"FBtr0072625","MSTRG.5752","transcript","19522",0.000270840607039302,0.0451062479909163
"FBtr0084708","MSTRG.10983","transcript","36878",0.00027441079552859,0.0451062479909163
"FBtr0086340","MSTRG.4844","transcript","16653",0.000275390731979464,0.0451062479909163
"FBtr0086701","MSTRG.4695","transcript","15834",0.000278776410911119,0.0452087013298339
"FBtr0331532","MSTRG.7226","transcript","24466",0.00029413204506068,0.046497629307722
"FBtr0088137","MSTRG.3661","transcript","12268",0.000295226139754634,0.046497629307722
"FBtr0339147","MSTRG.11495","transcript","38562",0.00029524106770884,0.046497629307722
"FBtr0071242","MSTRG.12779","transcript","43613",0.000301095276090013,0.0469679954959841
"FBtr0083616","MSTRG.10194","transcript","34150",0.000317952429722101,0.0491296494945123
"FBtr0112363","MSTRG.348","transcript","965",0.000325475004827158,0.0496900057663222
"FBtr0273298","MSTRG.4541","transcript","15328",0.000330599139565346,0.0496900057663222
"FBtr0089023","MSTRG.2996","transcript","9941",0.000332611636122193,0.0496900057663222
"FBtr0309041","MSTRG.11144","transcript","37378",0.000334745533570824,0.0496900057663222
"FBtr0072443","MSTRG.5588","transcript","18966",0.00033674770377079,0.0496900057663222
"FBtr0070211","MSTRG.12068","transcript","41070",0.000348162095511695,0.0502088256476425
"FBtr0305337","MSTRG.9046","transcript","30256",0.000348276750545273,0.0502088256476425
"FBtr0083324","MSTRG.10010","transcript","33479",0.000350457872353771,0.0502088256476425
"FBtr0073060","MSTRG.6056","transcript","20599",0.000352525486872146,0.0502088256476425
"FBtr0088493","MSTRG.3411","transcript","11345",0.000359003546003267,0.0506906817240303
"MSTRG.8831.1","MSTRG.8831","transcript","29600",0.000367292051143941,0.0510278363760797
"MSTRG.9667.10","MSTRG.9667","transcript","32232",0.000367622241429721,0.0510278363760797
"FBtr0076103","MSTRG.6990","transcript","23719",0.000374254922075101,0.0515119442745217
"FBtr0080108","MSTRG.1458","transcript","4824",0.000377720373632706,0.0515556833310841
"FBtr0071838","MSTRG.5176","transcript","17674",0.000391411775144235,0.0524901219627349
"FBtr0342712","MSTRG.1806","transcript","5964",0.000395539258122302,0.0524901219627349
"FBtr0345697","MSTRG.3128","transcript","10376",0.000398226350191488,0.0524901219627349
"FBtr0085788","MSTRG.11724","transcript","39285",0.000400086386008747,0.0524901219627349
"FBtr0083191","MSTRG.9939","transcript","33156",0.000402366172411406,0.0524901219627349
"FBtr0088880","MSTRG.3146","transcript","10452",0.000403794820642567,0.0524901219627349
"FBtr0088708","MSTRG.3250","transcript","10813",0.000407039744224846,0.0524953068555808
"FBtr0075092","MSTRG.7774","transcript","26241",0.000429512740403815,0.0546625008596107
"FBtr0087374","MSTRG.4180","transcript","14068",0.000430518506068123,0.0546625008596107
"FBtr0088905","MSTRG.3080","transcript","10214",0.000454451199509487,0.0571653654746252
"FBtr0085329","MSTRG.11410","transcript","38265",0.000458575039909093,0.0571653654746252
"FBtr0310395","MSTRG.13501","transcript","46369",0.00046070140073573,0.0571653654746252
"FBtr0084338","MSTRG.10715","transcript","35979",0.000467815179154174,0.0575978835276577
"FBtr0310431","MSTRG.13291","transcript","45572",0.000471220244990911,0.0575978835276577
"FBtr0084606","MSTRG.10907","transcript","36613",0.000481736872861127,0.0584471721525363
"FBtr0076807","MSTRG.6533","transcript","22079",0.000493210216098605,0.0593991921285225
"FBtr0080326","MSTRG.1611","transcript","5394",0.000510855577134262,0.0610752080137377
"FBtr0078317","MSTRG.8106","transcript","27239",0.000520588744101103,0.0617878481132751
"FBtr0110944","MSTRG.2486","transcript","8249",0.000548666376198881,0.063782570649449
"FBtr0082339","MSTRG.9363","transcript","31316",0.000555299068081494,0.063782570649449
"FBtr0079253","MSTRG.840","transcript","2752",0.000556329714924031,0.063782570649449
"FBtr0081348","MSTRG.2356","transcript","7863",0.000556483765217886,0.063782570649449
"FBtr0089747","MSTRG.11594","transcript","38818",0.000557966247508368,0.063782570649449
"FBtr0077549","MSTRG.542","transcript","1629",0.000560760130259519,0.063782570649449
"FBtr0088943","MSTRG.3103","transcript","10297",0.000569572162354204,0.06395321277994
"FBtr0303786","MSTRG.7399","transcript","25000",0.000573530441278614,0.06395321277994
"FBtr0072637","MSTRG.5751","transcript","19525",0.000573974130206434,0.06395321277994
"FBtr0071774","MSTRG.5140","transcript","17544",0.000584397930492253,0.0646746871860312
"FBtr0071543","MSTRG.4972","transcript","17014",0.000607658465956895,0.0667975705631408
"FBtr0087687","MSTRG.3969","transcript","13241",0.000612293406130671,0.0668583579934284
"FBtr0088932","MSTRG.3116","transcript","10350",0.000621929516454234,0.0674608182119463
"FBtr0076934","MSTRG.6453","transcript","21789",0.000628340615622669,0.0677078351531822
"FBtr0083991","MSTRG.10461","transcript","35049",0.000633758753000646,0.0678453242836443
"FBtr0079431","MSTRG.943","transcript","3074",0.00063932693772295,0.0679969864478195
"FBtr0303994","MSTRG.8612","transcript","28825",0.000648019387424315,0.0684768357846635
"FBtr0074363","MSTRG.13627","transcript","47041",0.000668565652748754,0.0697750231121498
"FBtr0339392","MSTRG.3386","transcript","11285",0.000668824630844833,0.0697750231121498
"FBtr0331940","MSTRG.3628","transcript","12207",0.000677137762150948,0.0699915034666856
"FBtr0339997","MSTRG.4164","transcript","14007",0.000679446184211674,0.0699915034666856
"MSTRG.2302.1","MSTRG.2302","transcript","7715",0.00068404483492146,0.0700248146948662
"FBtr0071392","MSTRG.12926","transcript","44135",0.000695221209876307,0.0705611331683057
"FBtr0082889","MSTRG.9733","transcript","32492",0.000697899967840865,0.0705611331683057
"MSTRG.11800.19","MSTRG.11800","transcript","39628",0.000705295257957594,0.0708058353745875
"FBtr0089559","MSTRG.4581","transcript","15395",0.000708966176288683,0.0708058353745875
"FBtr0071862","MSTRG.5208","transcript","17739",0.00072098879301985,0.0715701541871038
"FBtr0301600","MSTRG.8173","transcript","27442",0.000770470239949361,0.0760029363005151
"MSTRG.13888.4","MSTRG.13888","transcript","47862",0.000778815196359695,0.0760029363005151
"FBtr0075904","MSTRG.7171","transcript","24323",0.000779564887873896,0.0760029363005151
"FBtr0075936","MSTRG.7162","transcript","24312",0.000784581652102156,0.0760394253241492
"FBtr0332672","MSTRG.5884","transcript","19946",0.000791548380687956,0.076263358395812
"FBtr0087401","MSTRG.4164","transcript","14008",0.00079800669549801,0.0764359746524088
"FBtr0083804","MSTRG.10343","transcript","34573",0.00080738161754601,0.0765459832575088
"FBtr0083702","MSTRG.10280","transcript","34381",0.000808502051623972,0.0765459832575088
"FBtr0081616","MSTRG.8848","transcript","29667",0.000821568844088016,0.0773360695248139
"FBtr0089032","MSTRG.3003","transcript","9956",0.000839159194301331,0.0785405053912086
"FBtr0088124","MSTRG.3642","transcript","12222",0.0008538788932555,0.0794641045035899
"FBtr0343118","MSTRG.2179","transcript","7311",0.000864820309106729,0.0800276375302774
"FBtr0088197","MSTRG.3593","transcript","12114",0.000878101670416687,0.0808001531446905
"FBtr0072188","MSTRG.5438","transcript","18434",0.000890855271589719,0.0815157457730056
"FBtr0072215","MSTRG.5401","transcript","18325",0.000898495448134584,0.0817260884141003
"FBtr0083373","MSTRG.10074","transcript","33701",0.000903133402707867,0.0817260884141003
"FBtr0078189","MSTRG.8005","transcript","26926",0.000912114957080101,0.0819074947870163
"FBtr0078377","MSTRG.8172","transcript","27440",0.000923233562088344,0.0819074947870163
"FBtr0087290","MSTRG.4252","transcript","14343",0.000925208312900994,0.0819074947870163
"FBtr0086810","MSTRG.4613","transcript","15587",0.000927254152494728,0.0819074947870163
"FBtr0077869","MSTRG.313","transcript","868",0.000933283749830816,0.0819074947870163
"FBtr0073428","MSTRG.13038","transcript","44617",0.000935142653713417,0.0819074947870163
"FBtr0100525","MSTRG.9540","transcript","31848",0.00094188996525657,0.0820596581964754
"FBtr0076960","MSTRG.6430","transcript","21711",0.000960397338791941,0.0829774549243049
"FBtr0300277","MSTRG.4446","transcript","14995",0.000962556715038643,0.0829774549243049
"FBtr0085150","MSTRG.11253","transcript","37727",0.000976212194283677,0.0830265621263
"FBtr0081512","MSTRG.2523","transcript","8393",0.000976688231189016,0.0830265621263
"FBtr0113727","MSTRG.14186","transcript","48991",0.000978333627839056,0.0830265621263
"FBtr0070836","MSTRG.12486","transcript","42624",0.00100694531418666,0.0846813161825158
"FBtr0084582","MSTRG.10867","transcript","36475",0.00100955930207847,0.0846813161825158
"FBtr0336803","MSTRG.11101","transcript","37146",0.00102468841260128,0.0846813161825158
"FBtr0084374","MSTRG.10752","transcript","36102",0.00102631257203689,0.0846813161825158
"MSTRG.13288.2","MSTRG.13288","transcript","45526",0.00103286332873942,0.0846813161825158
"FBtr0088121","MSTRG.3627","transcript","12206",0.00103797317663235,0.0846813161825158
"FBtr0087594","MSTRG.4007","transcript","13461",0.00104135489303669,0.0846813161825158
"FBtr0086726","MSTRG.4671","transcript","15733",0.00104436201501201,0.0846813161825158
"FBtr0336884","MSTRG.12353","transcript","42161",0.00104747185030463,0.0846813161825158
"FBtr0082397","MSTRG.9422","transcript","31447",0.00105808990441458,0.0846813161825158
"FBtr0088888","MSTRG.3131","transcript","10418",0.00106186505577455,0.0846813161825158
"FBtr0070861","MSTRG.12510","transcript","42688",0.00106307960148122,0.0846813161825158
"FBtr0070877","MSTRG.12539","transcript","42766",0.00106514025449289,0.0846813161825158
"FBtr0339932","MSTRG.8830","transcript","29598",0.00107041946790876,0.0846813161825158
"FBtr0299519","MSTRG.2291","transcript","7686",0.00107538395298634,0.0846813161825158
"FBtr0084361","MSTRG.10726","transcript","36009",0.00109785872655155,0.0853285527967774
"FBtr0083405","MSTRG.10099","transcript","33767",0.00109851018073659,0.0853285527967774
"FBtr0077374","MSTRG.14130","transcript","48736",0.00109923222663899,0.0853285527967774
"FBtr0082068","MSTRG.9161","transcript","30705",0.00111529517367326,0.0858436601077251
"FBtr0087399","MSTRG.4175","transcript","14019",0.0011173510315905,0.0858436601077251
"FBtr0334794","MSTRG.216","transcript","547",0.00113094060435781,0.0858436601077251
"FBtr0085200","MSTRG.11318","transcript","37939",0.00113099346188861,0.0858436601077251
"FBtr0087745","MSTRG.3907","transcript","13081",0.0011320734222644,0.0858436601077251
"FBtr0079488","MSTRG.1020","transcript","3406",0.00114338621805343,0.0863019486889271
"FBtr0075352","MSTRG.7573","transcript","25620",0.0011616580409618,0.0867593538591631
"FBtr0072506","MSTRG.5663","transcript","19217",0.00116599339849621,0.0867593538591631
"FBtr0074840","MSTRG.7988","transcript","26873",0.00116849517155582,0.0867593538591631
"FBtr0079272","MSTRG.854","transcript","2773",0.00117063417808627,0.0867593538591631
"FBtr0072761","MSTRG.5846","transcript","19804",0.00118303919511553,0.0872837791747626
"FBtr0076276","MSTRG.6896","transcript","23401",0.00120057424640252,0.0881802940889097
"MSTRG.3014.1","MSTRG.3014","transcript","9977",0.0012060747196545,0.0881888296125943
"FBtr0085867","MSTRG.11744","transcript","39347",0.00121796893393566,0.0886627251952544
"FBtr0079049","MSTRG.675","transcript","2103",0.00122348179959875,0.0886699486532207
"FBtr0070914","MSTRG.12588","transcript","42887",0.00124223733441942,0.0896326224689675
"FBtr0077120","MSTRG.6330","transcript","21440",0.00126664397535103,0.0909110422391769
"FBtr0113403","MSTRG.9622","transcript","32086",0.00127133817038438,0.0909110422391769
"FBtr0304692","MSTRG.11055","transcript","37053",0.00127660661304174,0.0909110422391769
"MSTRG.3064.1","MSTRG.3064","transcript","10162",0.0013096977332373,0.0925108135765086
"FBtr0086639","MSTRG.4728","transcript","15951",0.00131036746747359,0.0925108135765086
"FBtr0073452","MSTRG.13069","transcript","44700",0.00131673474030736,0.0925126743443596
"FBtr0086807","MSTRG.4616","transcript","15593",0.00132169032276575,0.0925126743443596
"FBtr0081031","MSTRG.2130","transcript","7139",0.00137887979322171,0.0961049878007591
"FBtr0088256","MSTRG.3544","transcript","11971",0.00141995314823729,0.0970128535108312
"FBtr0340392","MSTRG.4709","transcript","15885",0.00142532697177999,0.0970128535108312
"FBtr0089030","MSTRG.3002","transcript","9952",0.00142958150486572,0.0970128535108312
"FBtr0088349","MSTRG.3505","transcript","11759",0.00143081300596959,0.0970128535108312
"FBtr0085679","MSTRG.11644","transcript","39016",0.00143338151127581,0.0970128535108312
"FBtr0302787","MSTRG.7602","transcript","25717",0.00144541667190157,0.0970128535108312
"FBtr0088825","MSTRG.3167","transcript","10551",0.00144611432719322,0.0970128535108312
"FBtr0084958","MSTRG.11158","transcript","37423",0.00146028767459894,0.0970128535108312
"FBtr0075801","MSTRG.7249","transcript","24548",0.00146190248106204,0.0970128535108312
"FBtr0303093","MSTRG.7223","transcript","24462",0.00146728545305241,0.0970128535108312
"FBtr0073159","MSTRG.6110","transcript","20801",0.0014673967816955,0.0970128535108312
"FBtr0072679","MSTRG.5786","transcript","19624",0.00147169569290007,0.0970128535108312
"FBtr0310649","MSTRG.12241","transcript","41800",0.00147254301935251,0.0970128535108312
"MSTRG.9659.2","MSTRG.9659","transcript","32200",0.00147482755505202,0.0970128535108312
"FBtr0347155","MSTRG.303","transcript","830",0.00150236516108793,0.0984289558938366
"FBtr0085085","MSTRG.11239","transcript","37691",0.00154439824862496,0.100599828910659
"FBtr0084455","MSTRG.10808","transcript","36263",0.00154861150139274,0.100599828910659
"FBtr0079782","MSTRG.1208","transcript","4026",0.00155392616853267,0.100599828910659
"FBtr0077986","MSTRG.240","transcript","614",0.0015641991059131,0.100866209274609
"FBtr0300658","MSTRG.3179","transcript","10590",0.00157941364139391,0.101333706994013
"FBtr0075054","MSTRG.7777","transcript","26256",0.00158382251605516,0.101333706994013
"FBtr0081178","MSTRG.2232","transcript","7462",0.00159652423686252,0.101748912356308
"FBtr0074387","MSTRG.13679","transcript","47204",0.00165827460831003,0.105274727943837
"FBtr0078789","MSTRG.8631","transcript","28910",0.00167671644894307,0.106034512421771
"FBtr0088160","MSTRG.3636","transcript","12214",0.00169154686703443,0.106560946673681
"FBtr0085502","MSTRG.11542","transcript","38702",0.00169843191224661,0.106584736745928
"FBtr0071867","MSTRG.5215","transcript","17757",0.00171677955040617,0.10730961242988
"FBtr0076196","MSTRG.6914","transcript","23460",0.00172724104287891,0.10730961242988
"FBtr0344762","MSTRG.4612","transcript","15585",0.00173564726456044,0.10730961242988
"FBtr0112387","MSTRG.4508","transcript","15261",0.00174056734553041,0.10730961242988
"FBtr0078495","MSTRG.8245","transcript","27663",0.00174532814094963,0.10730961242988
"FBtr0301438","MSTRG.6940","transcript","23530",0.00174929278458869,0.10730961242988
"MSTRG.3635.2","MSTRG.3635","transcript","12219",0.0018235860541651,0.111148245985221
"FBtr0081155","MSTRG.2246","transcript","7499",0.00182543978081839,0.111148245985221
"MSTRG.11830.32","MSTRG.11830","transcript","39866",0.00184478692147838,0.111910240692201
"FBtr0084289","MSTRG.10658","transcript","35793",0.00186458325322458,0.112693760533452
"FBtr0114453","MSTRG.8664","transcript","29019",0.0018735680660924,0.112820482921057
"FBtr0083000","MSTRG.9827","transcript","32752",0.00190098399421779,0.114052076341733
"FBtr0077550","MSTRG.541","transcript","1628",0.00192549556776189,0.115014038790996
"FBtr0344622","MSTRG.11028","transcript","36992",0.00193710778189571,0.115014038790996
"FBtr0072519","MSTRG.5654","transcript","19203",0.00194000878743039,0.115014038790996
"FBtr0112760","MSTRG.5649","transcript","19150",0.00194510585170682,0.115014038790996
"MSTRG.2990.2","MSTRG.2990","transcript","9926",0.00196401259651147,0.115714252943386
"FBtr0077915","MSTRG.286","transcript","751",0.00198543217230585,0.11655696612974
"FBtr0085512","MSTRG.11547","transcript","38705",0.00200124068078245,0.117065432537627
"FBtr0080754","MSTRG.1931","transcript","6417",0.00201123133344283,0.117231167297011
"FBtr0088123","MSTRG.3640","transcript","12220",0.00201978727193319,0.117312396195013
"FBtr0112750","MSTRG.5200","transcript","17726",0.00205671995956258,0.118798405351189
"FBtr0073063","MSTRG.6064","transcript","20603",0.00205987832711019,0.118798405351189
"FBtr0074669","MSTRG.13880","transcript","47839",0.0020865895724278,0.119566680581778
"FBtr0334152","MSTRG.9909","transcript","33072",0.00208779966093098,0.119566680581778
"FBtr0344009","MSTRG.9983","transcript","33334",0.00209700229764331,0.119675263529965
"FBtr0079741","MSTRG.1190","transcript","3947",0.00211256611203448,0.11985831328934
"FBtr0088494","MSTRG.3411","transcript","11344",0.00212461818374088,0.11985831328934
"FBtr0073353","MSTRG.6258","transcript","21223",0.00212613932755812,0.11985831328934
"FBtr0339094","MSTRG.5003","transcript","17109",0.00212948099195298,0.11985831328934
"FBtr0306048","MSTRG.4332","transcript","14625",0.00213757414860294,0.119901804725916
"FBtr0307552","MSTRG.11769","transcript","39425",0.00216104778134429,0.120772032673644
"FBtr0088957","MSTRG.3078","transcript","10212",0.00216783549704203,0.120772032673644
"FBtr0303819","MSTRG.3976","transcript","13264",0.00221638283516201,0.123058082905487
"FBtr0082158","MSTRG.9218","transcript","30871",0.00222937755885844,0.123361402150481
"FBtr0084707","MSTRG.10981","transcript","36876",0.00230811188838842,0.127288096363347
"FBtr0331547","MSTRG.6987","transcript","23714",0.00233807652858609,0.128507904233931
"FBtr0299978","MSTRG.11947","transcript","40643",0.00235955343308292,0.128925687040141
"FBtr0299930","MSTRG.3403","transcript","11322",0.00236142048428123,0.128925687040141
"FBtr0075076","MSTRG.7798","transcript","26313",0.00237603258983898,0.129292484348747
"FBtr0074821","MSTRG.7970","transcript","26795",0.00244642767753955,0.132682248113975
"FBtr0077542","MSTRG.552","transcript","1654",0.00245916422377257,0.132932840993963
"FBtr0307095","MSTRG.11934","transcript","40591",0.00247952830667408,0.13359274386518
"FBtr0074043","MSTRG.13456","transcript","46236",0.00248939968523754,0.133684844080346
"FBtr0086708","MSTRG.4703","transcript","15859",0.00250814598453464,0.134251382616643
"FBtr0087121","MSTRG.4363","transcript","14707",0.00251808402265041,0.134344293833847
"FBtr0074745","MSTRG.13940","transcript","48087",0.0025287870361328,0.134477282028633
"FBtr0083884","MSTRG.10412","transcript","34841",0.00254246237158962,0.13476696176138
"FBtr0071615","MSTRG.5021","transcript","17171",0.00255665840678376,0.134776024627376
"FBtr0072963","MSTRG.5952","transcript","20211",0.00256113975875372,0.134776024627376
"FBtr0076292","MSTRG.6878","transcript","23324",0.00256731910884311,0.134776024627376
"FBtr0083996","MSTRG.10469","transcript","35011",0.00259630943828171,0.135076603757145
"FBtr0077867","MSTRG.318","transcript","873",0.00259895677103339,0.135076603757145
"FBtr0086633","MSTRG.4732","transcript","15964",0.00260975355157866,0.135076603757145
"FBtr0077022","MSTRG.6389","transcript","21592",0.00261116092365032,0.135076603757145
"MSTRG.11103.1","MSTRG.11103","transcript","37148",0.00261427946706239,0.135076603757145
"FBtr0074820","MSTRG.7970","transcript","26794",0.00262410818541903,0.135158075374145
"FBtr0331414","MSTRG.5952","transcript","20214",0.00265806688706771,0.136477986029097
"FBtr0088159","MSTRG.3639","transcript","12218",0.00268102983956664,0.136804566407847
"FBtr0299685","MSTRG.2195","transcript","7354",0.00268113229238165,0.136804566407847
"FBtr0112883","MSTRG.471","transcript","1394",0.00271020966868629,0.13785744287565
